Document,Phrase,RakeVal,SimVal
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",base editors,5.466666666666667,0.005307380110025406
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",dual aavs,5.333333333333334,0.05582564324140549
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",mouse brain,5.0,0.08274193853139877
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",xxx %).,4.2,-0.015934890136122704
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",xxx %),4.2,-0.015934890136122704
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",therapeutic interest,4.0,0.1769992895424366
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",split cytosine,4.0,0.029614080674946308
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",splicing inteins,4.0,0.03305492177605629
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",skeletal muscle,4.0,0.10633536614477634
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",multiple tissues,4.0,0.09319684654474258
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",increasing lifespan,4.0,0.05654631368815899
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",efficient introduction,4.0,0.062367403879761696
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",causes niemann,4.0,0.0955091118812561
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",associated viruses,4.0,0.06252634525299072
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",also show,4.0,0.02594495750963688
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",delivery,2.3333333333333335,0.08233281970024109
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",aavs,2.3333333333333335,0
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",xxx,2.2,-0.015934890136122704
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",vivo,2.0,0.22206149995326996
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",use,1.0,0.0033735278993844986
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",treatment,1.0,0.27399298548698425
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",trans,1.0,0.035792045295238495
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",success,1.0,0.02648092433810234
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",study,1.0,0.2376001477241516
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",report,1.0,0.05636989697813988
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",reconstituted,1.0,0.051905177533626556
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",precludes,1.0,-0.0305861197412014
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",neurodegeneration,1.0,0.20730683207511902
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",mutation,1.0,0.07678423076868057
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",limited,1.0,0.009723823517560959
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",full,1.0,0.008461154997348785
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",facilitate,1.0,0.07707814872264862
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",dosages,1.0,0.16614286601543427
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",deliver,1.0,0.048547469079494476
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",application,1.0,0.023733139038085938
"Cytosine and adenine base editing of the brain, liver, retina, heart and skeletal muscle of mice via adeno-associated viruses.",ability,1.0,-0.022223003208637238
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,current literature exists regarding,16.0,0.07642204780131578
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,also cause significant lesions,14.5,0.09312801156193018
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,less commonly affected species,14.0,0.03716933075338602
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,human arboviral neuroinvasive disease,13.833333333333334,0.1755093988031149
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,west nile virus infection,13.25,0.075938087888062
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,prior human wnv infection,12.283333333333335,0.0854246977251023
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,west nile virus,10.0,0.04166504368185997
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,commonly affected birds,10.0,0.006251970926920573
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,also briefly discussed,9.5,0.05715696637829145
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,human infection involve,9.083333333333334,0.11089861144622166
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,viral pathogenesis derived,9.0,0.05232189502567053
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,severe systemic disease,9.0,0.12626137087742487
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,renal injury leading,9.0,0.1803122895459334
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,central nervous system,9.0,0.09717598309119542
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,experimental animal models,8.0,0.12631584952274957
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,wnv infection,5.45,0.12057871744036674
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,virus propagation,5.0,0.008435415104031563
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,major cause,5.0,0.08084611594676971
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,avian species,5.0,0.059786129742860794
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,animal models,5.0,0.10543617233633995
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,human animals,4.833333333333334,0.06385773420333862
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,neurologic disease,4.5,0.20460288226604462
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,human non,4.5,0.07672946527600288
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,human vertebrates,4.333333333333334,0.0828995481133461
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,wnv pathology,4.2,0.27686580643057823
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,wnv maintenance,4.2,0.11021209880709648
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,vertebrate host,4.0,0.08990686014294624
Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,review summarizes,4.0,0.05325387790799141
